transaction_id,user_id,item_id,quantity,price_per_unit,total_price,timestamp,discount_applied,payment_method_x,item_name,stock_level,restock_threshold,supplier_id,cost_per_unit,selling_price,profit_margin,last_restock_date,warehouse_id,supplier_name,average_delivery_time,reliability_score,user_name,email,age,payment_method_y,location,total_stock_value,operating_costs,profit_generated,staff_count,space_utilization,category,year,month,day,weekday,avg_sales_7d,avg_sales_30d,profit_per_unit,discount_rate,adjusted_restock_time
T00354,321,316,7,433.92,3037.44,2024-12-06 18:21:16.971668,49,Net Banking,Item_318,0.44689378757515025,0.7272727272727273,7,98.65,963.11,0.125,2024-12-27 18:21:16.956348,5,Supplier_8,6,85,User_322,user322@example.com,51,PayPal,City_6,0.20901296663150581,0.17588119314185563,0.8070749542961608,0.0,0.04444444444444451,0,2024,12,6,4,0.75,0.75,0.9356450977079462,0.02931115332820315,0.4941176470588237
T00355,396,180,2,246.18,492.36,2024-09-21 18:21:16.971674,30,Debit Card,Item_182,0.4248496993987976,0.6136363636363636,18,445.88,649.94,0.8,2024-11-04 18:21:16.955150,1,Supplier_19,4,82,User_397,user397@example.com,43,Debit Card,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,0,2024,9,21,5,0.125,0.125,0.4707580109252689,0.031631150059871355,0.38823529411764723
T00356,317,609,6,761.53,4569.18,2024-09-05 18:21:16.971679,49,Net Banking,Item_615,0.8236472945891783,0.6136363636363636,11,375.74,626.32,0.35,2024-04-02 18:21:16.958515,1,Supplier_12,6,90,User_318,user318@example.com,26,Debit Card,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,0,2024,9,5,3,0.4375,0.4375,0.503505659739821,0.016701503095313267,0.3176470588235294
T00357,53,314,2,874.0,1748.0,2024-12-23 18:21:16.971685,40,PayPal,Item_316,0.8016032064128256,0.29545454545454547,1,419.04,679.43,0.25,2024-10-22 18:21:16.956329,0,Supplier_2,1,92,User_54,user54@example.com,56,Credit Card,City_1,0.21569888600169806,0.9410577776752873,0.5525411334552102,0.951219512195122,0.0,4,2024,12,23,0,0.125,0.125,0.5104113870586248,0.011879414983583723,0.011764705882352886
T00358,398,805,3,288.52,865.56,2024-11-13 18:21:16.971690,30,Net Banking,Item_814,0.03206412825651302,0.11363636363636365,8,339.82,195.47,0.275,2025-01-19 18:21:16.959912,8,Supplier_9,6,82,User_399,user399@example.com,43,Net Banking,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,3,2024,11,13,2,0.25,0.25,0.2254955792081996,0.026989312774639992,0.6000000000000003
T00359,196,766,1,104.27,104.27,2024-11-10 18:21:16.971695,36,Net Banking,Item_773,0.6513026052104208,0.022727272727272707,12,351.93,549.38,0.19999999999999996,2024-03-02 18:21:16.959656,2,Supplier_13,13,93,User_197,user197@example.com,53,Debit Card,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,3,2024,11,10,6,0.0,0.0,0.4661049163710086,0.08961683922592267,0.4999999999999997
T00360,386,619,3,260.89,782.67,2025-02-07 18:21:16.971700,42,Credit Card,Item_625,0.40881763527054105,0.8863636363636364,2,111.94,898.56,0.125,2024-04-28 18:21:16.958584,1,Supplier_3,4,97,User_387,user387@example.com,30,Net Banking,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,3,2025,2,7,4,0.3125,0.3125,0.8808498057104239,0.041786726706408,0.035294117647058865
T00361,292,403,7,112.97,790.79,2025-01-05 18:21:16.971706,28,Credit Card,Item_406,0.022044088176352703,0.5681818181818182,3,98.99,677.55,0.675,2024-10-09 18:21:16.957126,3,Supplier_4,2,94,User_293,user293@example.com,23,Credit Card,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,2,2025,1,5,6,0.75,0.75,0.7343864391507574,0.06433412487347545,0.035294117647058865
T00362,292,977,5,329.2,1646.0,2024-09-23 18:21:16.971711,3,PayPal,Item_986,0.1843687374749499,0.36363636363636365,14,45.87,951.24,0.22499999999999998,2025-02-12 18:21:16.961014,5,Supplier_15,10,94,User_293,user293@example.com,23,Credit Card,City_6,0.20901296663150581,0.17588119314185563,0.8070749542961608,0.0,0.04444444444444451,4,2024,9,23,0,0.5,0.5,0.9644435997071577,0.002365418141476042,0.3176470588235298
T00363,484,940,4,542.82,2171.28,2024-10-12 18:21:16.971716,9,PayPal,Item_949,0.56312625250501,0.5681818181818182,3,361.63,457.69,0.8500000000000001,2024-09-15 18:21:16.960797,0,Supplier_4,2,94,User_485,user485@example.com,25,Net Banking,City_1,0.21569888600169806,0.9410577776752873,0.5525411334552102,0.951219512195122,0.0,0,2024,10,12,5,0.3125,0.3125,0.39473165512192376,0.0043036125355030005,0.035294117647058865
T00364,386,69,8,973.94,7791.52,2024-10-24 18:21:16.971721,35,Net Banking,Item_70,0.6132264529058116,1.0,17,43.0,690.89,0.04999999999999999,2024-11-09 18:21:16.954308,8,Supplier_18,10,97,User_387,user387@example.com,30,Net Banking,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,2,2024,10,24,3,0.875,0.875,0.7831911358900715,0.009327866817972002,0.14117647058823546
T00365,446,158,8,405.38,3243.04,2024-12-07 18:21:16.971727,34,Debit Card,Item_160,0.907815631262525,0.9318181818181818,19,301.65,523.56,0.19999999999999996,2024-04-14 18:21:16.955030,8,Supplier_20,8,78,User_447,user447@example.com,36,Debit Card,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,3,2024,12,7,5,0.875,0.875,0.48332347806498843,0.021770233833204273,1.0
T00366,290,238,1,227.84,227.84,2025-02-08 18:21:16.971735,47,Net Banking,Item_240,0.5490981963927856,0.2727272727272727,3,467.6,49.55,0.875,2024-11-01 18:21:16.955567,7,Supplier_4,2,94,User_291,user291@example.com,39,PayPal,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,1,2025,2,8,5,0.41666666666666663,0.41666666666666663,0.032825083065833205,0.05354444003419638,0.035294117647058865
T00367,179,518,9,175.13,1576.17,2025-02-07 18:21:16.971743,20,PayPal,Item_523,0.06813627254509018,0.8409090909090909,15,170.72,428.46,0.07500000000000001,2024-08-19 18:21:16.957886,5,Supplier_16,12,97,User_180,user180@example.com,28,Net Banking,City_6,0.20901296663150581,0.17588119314185563,0.8070749542961608,0.0,0.04444444444444451,2,2025,2,7,4,1.0,1.0,0.5085459255504872,0.029642576073922726,0.17647058823529432
T00368,470,136,9,181.31,1631.79,2024-11-26 18:21:16.971752,42,Credit Card,Item_138,0.08016032064128256,1.0,1,298.92,768.58,0.525,2024-03-15 18:21:16.954908,3,Supplier_2,1,92,User_471,user471@example.com,34,Debit Card,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,2,2024,11,26,1,1.0,1.0,0.6577265303823845,0.06012762192065954,0.011764705882352886
T00369,379,490,2,200.67,401.34,2024-09-14 18:21:16.971761,40,Credit Card,Item_495,0.3246492985971944,0.18181818181818182,14,48.29,599.46,0.15000000000000002,2024-09-16 18:21:16.957732,1,Supplier_15,10,94,User_380,user380@example.com,29,Debit Card,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,4,2024,9,14,5,0.125,0.125,0.7151053105817424,0.05173971543156513,0.3176470588235298
T00370,411,673,2,764.64,1529.28,2024-12-02 18:21:16.971771,0,PayPal,Item_679,0.6132264529058116,0.6590909090909091,8,429.68,98.58,0.75,2025-01-20 18:21:16.958932,7,Supplier_9,6,82,User_412,user412@example.com,26,PayPal,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,2,2024,12,2,0,0.125,0.125,0.09403333896491523,0.0,0.6000000000000003
T00371,221,245,8,70.42,563.36,2024-12-02 18:21:16.971780,41,Net Banking,Item_247,0.8537074148296593,1.0,13,69.71,474.33,0.04999999999999999,2024-03-27 18:21:16.955632,6,Supplier_14,2,95,User_222,user222@example.com,45,Debit Card,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,4,2024,12,2,0,0.875,0.875,0.6119417694430366,0.15112431004037885,0.02352941176470591
T00372,273,857,6,997.43,5984.58,2024-09-26 18:21:16.971789,11,Debit Card,Item_866,0.2685370741482966,0.7727272727272727,10,401.91,265.97,0.25,2024-04-30 18:21:16.960253,3,Supplier_11,4,84,User_274,user274@example.com,53,Net Banking,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,1,2024,9,26,3,0.3125,0.3125,0.23141577969251564,0.00286257420701638,0.3411764705882354
T00373,377,538,3,527.46,1582.38,2025-02-15 18:21:16.971798,23,Credit Card,Item_543,0.9218436873747494,0.25,6,94.18,995.69,0.475,2024-03-30 18:21:16.958012,2,Supplier_7,2,90,User_378,user378@example.com,50,Debit Card,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,0,2025,2,15,5,0.25,0.25,0.9617263614349272,0.01131839381185303,0.08235294117647055
T00374,243,519,2,548.83,1097.66,2025-02-06 18:21:16.971807,1,Net Banking,Item_524,0.3867735470941883,0.0,16,160.28,720.89,0.525,2024-03-28 18:21:16.957892,5,Supplier_17,2,97,User_244,user244@example.com,50,Credit Card,City_6,0.20901296663150581,0.17588119314185563,0.8070749542961608,0.0,0.04444444444444451,0,2025,2,6,3,0.25,0.25,0.721750577237146,0.00047294283729261216,0.0
T00375,419,241,5,363.99,1819.95,2024-12-11 18:21:16.971814,46,Debit Card,Item_243,0.8877755511022043,0.43181818181818177,8,384.1,704.48,0.07500000000000001,2024-11-10 18:21:16.955595,0,Supplier_9,6,82,User_420,user420@example.com,41,Credit Card,City_1,0.21569888600169806,0.9410577776752873,0.5525411334552102,0.951219512195122,0.0,3,2024,12,11,2,0.5,0.5,0.5526412119164273,0.03280309898623589,0.6000000000000003
T00376,416,614,8,693.35,5546.8,2024-09-01 18:21:16.971819,19,PayPal,Item_620,0.6693386773547093,0.7272727272727273,9,275.12,406.35,0.525,2025-01-15 18:21:16.958557,1,Supplier_10,10,87,User_417,user417@example.com,35,Credit Card,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,3,2024,9,1,6,0.875,0.875,0.4194894970997353,0.00711291430076409,0.7294117647058824
T00377,447,334,6,476.74,2860.44,2024-12-14 18:21:16.971824,15,Net Banking,Item_336,0.7074148296593186,0.6363636363636364,0,28.36,583.99,0.625,2024-05-03 18:21:16.956523,6,Supplier_1,3,83,User_448,user448@example.com,33,Net Banking,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,1,2024,12,14,5,0.625,0.625,0.718244917497325,0.008166879768573153,0.2647058823529413
T00378,153,418,3,335.77,1007.31,2024-11-25 18:21:16.971829,33,Debit Card,Item_422,0.14829659318637273,0.13636363636363635,2,378.51,941.34,0.17500000000000004,2024-06-11 18:21:16.957227,2,Supplier_3,4,97,User_154,user154@example.com,45,Credit Card,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,0,2024,11,25,0,0.25,0.25,0.7233133412175481,0.025510474949855685,0.035294117647058865
T00379,303,826,9,272.49,2452.41,2024-12-20 18:21:16.971835,12,Net Banking,Item_835,0.18236472945891782,0.43181818181818177,10,409.24,531.74,0.475,2024-06-03 18:21:16.960047,0,Supplier_11,4,84,User_304,user304@example.com,52,Net Banking,City_1,0.21569888600169806,0.9410577776752873,0.5525411334552102,0.951219512195122,0.0,3,2024,12,20,4,1.0,1.0,0.4133440333389649,0.01143081437372253,0.3411764705882354
T00380,423,192,8,926.39,7411.12,2025-02-01 18:21:16.971841,17,Credit Card,Item_194,0.2124248496993988,0.29545454545454547,18,279.79,171.72,0.07500000000000001,2024-11-07 18:21:16.955215,1,Supplier_19,4,82,User_424,user424@example.com,29,Debit Card,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,2,2025,2,1,5,0.875,0.875,0.2510348031762122,0.0047632300603980765,0.38823529411764723
T00381,272,306,6,298.08,1788.48,2024-10-09 18:21:16.971849,28,PayPal,Item_308,0.4008016032064128,0.09090909090909091,4,437.16,629.39,0.675,2025-01-22 18:21:16.956236,9,Supplier_5,8,99,User_273,user273@example.com,24,Debit Card,City_10,0.2651566801306954,0.0,0.3252589884216941,0.14634146341463414,0.48888888888888893,4,2024,10,9,2,0.625,0.625,0.4624303091738469,0.024382132605194985,0.011764705882352955
T00382,423,639,1,442.03,442.03,2025-01-17 18:21:16.971858,42,Credit Card,Item_645,0.9579158316633266,0.13636363636363635,16,80.81,23.87,0.30000000000000004,2024-03-28 18:21:16.958738,9,Supplier_17,2,97,User_424,user424@example.com,29,Debit Card,City_10,0.2651566801306954,0.0,0.3252589884216941,0.14634146341463414,0.48888888888888893,3,2025,1,17,4,0.0,0.0,0.28702765106718475,0.024662894216308358,0.0
T00383,134,898,2,356.84,713.68,2024-10-19 18:21:16.971867,13,Credit Card,Item_907,0.28456913827655306,0.4545454545454546,9,432.86,799.45,0.875,2024-08-30 18:21:16.960558,8,Supplier_10,10,87,User_135,user135@example.com,46,PayPal,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,1,2024,10,19,5,0.125,0.125,0.5851706369319143,0.00945619276450778,0.7294117647058824
T00384,312,501,4,95.32,381.28,2024-12-27 18:21:16.971876,29,Net Banking,Item_506,0.1282565130260521,0.6136363636363636,13,474.15,219.39,0.42500000000000004,2024-11-21 18:21:16.957792,6,Supplier_14,2,95,User_313,user313@example.com,45,Credit Card,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,0,2024,12,27,4,0.5833333333333334,0.5833333333333334,0.14777270935405756,0.07896969475816015,0.02352941176470591
T00385,7,279,2,194.08,388.16,2024-12-18 18:21:16.971885,34,PayPal,Item_281,0.30861723446893785,0.7727272727272727,0,383.5,912.01,0.4,2024-07-11 18:21:16.955962,6,Supplier_1,3,83,User_8,user8@example.com,18,Debit Card,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,1,2024,12,18,2,0.5625,0.5625,0.6991538548178183,0.04547205993046345,0.2647058823529413
T00386,127,795,3,197.61,592.83,2024-12-01 18:21:16.971892,8,Net Banking,Item_803,0.5150300601202404,0.5227272727272727,15,384.34,877.17,0.275,2024-08-07 18:21:16.959819,9,Supplier_16,12,97,User_128,user128@example.com,39,Debit Card,City_10,0.2651566801306954,0.0,0.3252589884216941,0.14634146341463414,0.48888888888888893,4,2024,12,1,6,0.25,0.25,0.6740369994931577,0.01050818146414875,0.17647058823529432
T00387,372,669,8,696.71,5573.68,2024-10-28 18:21:16.971897,36,Debit Card,Item_675,0.9038076152304608,1.0,9,109.81,755.94,0.875,2025-01-01 18:21:16.958902,7,Supplier_10,10,87,User_373,user373@example.com,37,Debit Card,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,4,2024,10,28,0,0.875,0.875,0.7819521878695727,0.013412105217503632,0.7294117647058824
T00388,55,782,9,412.52,3712.68,2024-09-06 18:21:16.971902,45,PayPal,Item_790,0.2344689378757515,0.2727272727272727,15,281.81,382.21,0.275,2024-11-24 18:21:16.959749,7,Supplier_16,12,97,User_56,user56@example.com,21,PayPal,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,1,2024,9,6,4,0.9375,0.9375,0.39778678830883596,0.028314832693223834,0.17647058823529432
T00389,125,924,6,784.15,4704.9,2025-02-12 18:21:16.971908,38,Credit Card,Item_933,0.9178356713426853,0.25,0,391.12,553.92,0.025000000000000022,2024-07-11 18:21:16.960712,8,Supplier_1,3,83,User_126,user126@example.com,51,Debit Card,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,3,2025,2,12,2,0.625,0.625,0.4417131272174354,0.012578560557124994,0.2647058823529413
T00390,158,973,4,711.86,2847.44,2024-11-04 18:21:16.971913,11,Credit Card,Item_982,0.4428857715430861,0.6590909090909091,8,205.46,550.29,0.475,2025-01-30 18:21:16.960992,1,Supplier_9,6,82,User_159,user159@example.com,59,Credit Card,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,3,2024,11,4,0,0.25,0.25,0.569852734133018,0.004010925450656517,0.6000000000000003
T00391,58,434,2,200.13,400.26,2024-10-31 18:21:16.971918,20,Credit Card,Item_439,0.1623246492985972,0.7727272727272727,5,120.62,242.68,0.04999999999999999,2024-07-23 18:21:16.957319,7,Supplier_6,4,77,User_59,user59@example.com,40,Credit Card,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,0,2024,10,31,3,0.125,0.125,0.4130342963338402,0.025939660959506755,0.5058823529411764
T00392,57,708,7,567.29,3971.03,2024-10-05 18:21:16.971923,17,Net Banking,Item_715,0.561122244488978,0.022727272727272707,13,330.86,498.05,0.125,2024-05-02 18:21:16.959181,7,Supplier_14,2,95,User_58,user58@example.com,54,Credit Card,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,0,2024,10,5,5,0.75,0.75,0.4448034577912936,0.007778400281429558,0.02352941176470591
T00393,139,602,7,745.48,5218.360000000001,2025-01-03 18:21:16.971928,10,Net Banking,Item_608,0.1062124248496994,0.9318181818181818,17,403.52,683.45,0.875,2024-12-15 18:21:16.958466,4,Supplier_18,10,97,User_140,user140@example.com,43,Credit Card,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,2,2025,1,3,4,0.75,0.75,0.5241665258771189,0.003481853535860175,0.14117647058823546
T00394,175,478,9,636.71,5730.39,2024-12-02 18:21:16.971934,26,Net Banking,Item_483,0.5531062124248497,0.5909090909090909,8,199.69,734.55,0.9750000000000001,2024-09-30 18:21:16.957649,4,Supplier_9,6,82,User_176,user176@example.com,37,Net Banking,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,2,2024,12,2,0,1.0,1.0,0.7036239229599595,0.010599324107009332,0.6000000000000003
T00395,414,221,5,604.02,3020.1,2024-11-05 18:21:16.971939,23,PayPal,Item_223,0.19839679358717432,0.36363636363636365,8,29.36,286.34,0.5750000000000001,2024-05-11 18:21:16.955419,3,Supplier_9,6,82,User_415,user415@example.com,52,Credit Card,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,0,2024,11,5,1,0.5,0.5,0.508010925268908,0.009883778682825072,0.6000000000000003
T00396,107,742,4,742.21,2968.84,2024-12-25 18:21:16.971944,40,PayPal,Item_749,0.7715430861723446,0.9318181818181818,12,64.01,30.94,0.07500000000000001,2025-02-21 18:21:16.959508,4,Supplier_13,13,93,User_108,user108@example.com,45,Debit Card,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,2,2024,12,25,2,0.375,0.375,0.3038308835952019,0.013988775003910178,0.4999999999999997
T00397,210,115,6,66.21,397.26,2024-09-08 18:21:16.971949,42,PayPal,Item_117,0.6753507014028055,0.06818181818181818,19,74.29,397.01,0.4,2024-12-07 18:21:16.954770,1,Supplier_20,8,78,User_211,user211@example.com,39,Credit Card,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,1,2024,9,8,6,0.625,0.625,0.5542884496254998,0.16465396662792303,1.0
T00398,446,959,2,734.11,1468.22,2025-02-03 18:21:16.971954,49,PayPal,Item_968,0.5531062124248497,1.0,5,444.28,530.69,0.8,2024-06-19 18:21:16.960900,1,Supplier_6,4,77,User_447,user447@example.com,36,Debit Card,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,3,2025,2,3,0,0.125,0.125,0.38793855944134714,0.01732532679322433,0.5058823529411764
T00399,73,190,2,279.93,559.86,2024-09-01 18:21:16.971960,33,Debit Card,Item_192,0.5531062124248497,0.5454545454545454,4,127.19,694.73,0.9249999999999998,2025-01-03 18:21:16.955204,4,Supplier_5,8,99,User_74,user74@example.com,37,Net Banking,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,2,2024,9,1,6,0.5625,0.5625,0.7266289350678605,0.03059926472301305,0.011764705882352955
T00400,166,780,9,576.15,5185.349999999999,2024-12-30 18:21:16.971965,19,Credit Card,Item_788,0.625250501002004,0.6136363636363636,14,174.92,159.75,0.32500000000000007,2024-03-25 18:21:16.959738,2,Supplier_15,10,94,User_167,user167@example.com,22,Credit Card,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,2,2024,12,30,0,1.0,1.0,0.31643154812186747,0.00855981798218308,0.3176470588235298
T00401,459,612,7,249.88,1749.16,2025-01-20 18:21:16.971970,12,Net Banking,Item_618,0.10420841683366733,0.9545454545454545,9,97.28,772.03,0.7,2024-09-05 18:21:16.958541,0,Supplier_10,10,87,User_460,user460@example.com,31,Debit Card,City_1,0.21569888600169806,0.9410577776752873,0.5525411334552102,0.951219512195122,0.0,1,2025,1,20,0,0.625,0.625,0.8020991721574591,0.012465113689353498,0.7294117647058824
